idInmueble;urlInmueble;fuenteInfo;tipoInmueble;tipoOperacion;precio;habitaciones;tamano;planta;distrito;ciudad;fecha;eficienciaEnergetica;ascensor;terraza;trastero;garaje;balcon;aireAcondicinado;piscina;banos
157510954;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157510954/d;fotocasa;0;2;590;1;34;2;centro;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;True;False;1
158139171;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/158139171/d;fotocasa;0;2;3300;3;201;4;centro;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;True;False;2
158139020;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television/158139020/d;fotocasa;0;2;650;1;45;0;centro;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;True;False;1
158138734;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-no-amueblado/158138734/d;fotocasa;0;2;1050;1;61;2;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;True;True;False;1
158131472;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-jardin-trastero-ascensor-parking-se-aceptan-mascotas-piscina-no-amueblado/158131472/d;fotocasa;0;2;1550;2;100;4;centro;madrid-capital;06/01/2021;C;True;False;True;Comunitario;True;True;True;2
157452922;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/sol/157452922/d;fotocasa;0;2;2105;4;90;3;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;False;False;1
157347891;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-amueblado/157347891/d;fotocasa;0;2;1250;2;86;3;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;2
158137737;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/158137737/d;fotocasa;0;2;2871;2;47;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;2
157476405;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/ascensor-amueblado/157476405/d;fotocasa;0;2;875;1;42;0;centro;madrid-capital;06/01/2021;C;True;False;False;No-detallado;True;False;False;1
158075467;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-ascensor-amueblado/158075467/d;fotocasa;0;2;1200;2;69;2;centro;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;True;False;1
157666892;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/ascensor/157666892/d;fotocasa;0;2;750;1;44;3;centro;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;False;False;1
158078505;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor/158078505/d;fotocasa;0;2;1700;2;110;3;centro;madrid-capital;06/01/2021;C;True;False;False;No-detallado;True;True;False;1
158188785;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/calefaccion-trastero-ascensor/158188785/d;fotocasa;0;2;500;1;30;2;centro;madrid-capital;06/01/2021;A;True;False;True;No-detallado;False;False;False;1
157286046;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157286046/d;fotocasa;0;2;1136;1;60;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
158133048;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/justicia---chueca/158133048/d;fotocasa;0;2;1395;1;80;0;centro;madrid-capital;06/01/2021;A;False;False;False;No-detallado;False;False;False;1
158132386;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion/158132386/d;fotocasa;0;2;1000;0;75;2;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;True;True;False;1
158131582;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/158131582/d;fotocasa;0;2;1800;2;109;3;centro;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;True;False;2
158131502;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/158131502/d;fotocasa;0;2;1600;2;91;3;centro;madrid-capital;06/01/2021;C;True;False;False;No-detallado;True;True;False;2
155034433;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-amueblado/155034433/d;fotocasa;0;2;2400;4;125;1;centro;madrid-capital;06/01/2021;C;False;True;False;No-detallado;False;True;False;2
158127313;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-ascensor-no-amueblado/158127313/d;fotocasa;0;2;2400;3;140;2;centro;madrid-capital;06/01/2021;C;True;True;False;No-detallado;False;True;False;3
158127034;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/158127034/d;fotocasa;0;2;2000;2;99;3;centro;madrid-capital;06/01/2021;C;True;True;False;No-detallado;False;True;False;3
158127033;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/158127033/d;fotocasa;0;2;900;1;45;1;centro;madrid-capital;06/01/2021;C;True;True;False;No-detallado;False;True;False;1
156775910;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/156775910/d;fotocasa;0;2;550;1;25;6;centro;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;True;False;1
158126513;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-amueblado-television/158126513/d;fotocasa;0;2;1800;2;46;4;centro;madrid-capital;06/01/2021;C;False;True;False;No-detallado;False;True;False;1
158126441;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/calefaccion-ascensor-amueblado/158126441/d;fotocasa;0;2;1250;2;70;3;centro;madrid-capital;06/01/2021;C;True;False;False;No-detallado;True;False;False;1
158180529;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/calefaccion-ascensor-amueblado-se-aceptan-mascotas/158180529/d;fotocasa;0;2;1100;3;80;1;centro;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;False;False;1
157286031;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157286031/d;fotocasa;0;2;1040;1;50;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
158068616;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/158068616/d;fotocasa;0;2;1568;1;68;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157476137;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor/157476137/d;fotocasa;0;2;690;1;43;3;centro;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;True;False;1
158125786;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/158125786/d;fotocasa;0;2;29970;2;55;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
158125787;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/158125787/d;fotocasa;0;2;29970;2;55;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
158125784;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/158125784/d;fotocasa;0;2;29970;2;45;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
158125782;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/158125782/d;fotocasa;0;2;29970;1;45;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
158125778;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/158125778/d;fotocasa;0;2;29970;2;55;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
158125775;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/158125775/d;fotocasa;0;2;29970;2;45;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
158125767;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/158125767/d;fotocasa;0;2;29970;2;45;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
158064484;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-amueblado-internet/158064484/d;fotocasa;0;2;775;1;40;1;centro;madrid-capital;06/01/2021;B;False;False;False;No-detallado;False;True;False;1
158065126;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/calefaccion-ascensor-amueblado-television-internet/158065126/d;fotocasa;0;2;791;1;40;1;centro;madrid-capital;06/01/2021;B;True;False;False;No-detallado;False;False;False;1
158065820;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-amueblado-television/158065820/d;fotocasa;0;2;760;1;40;1;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;True;True;False;1
157529783;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-trastero-ascensor-no-amueblado/157529783/d;fotocasa;0;2;1050;1;44;5;centro;madrid-capital;06/01/2021;C;True;False;True;No-detallado;False;True;False;1
151532240;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-zona-comunitaria-ascensor-amueblado/151532240/d;fotocasa;0;2;2000;3;100;1;centro;madrid-capital;06/01/2021;C;True;True;False;No-detallado;False;True;False;2
156788327;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-trastero-ascensor-no-amueblado/156788327/d;fotocasa;0;2;1875;1;104;0;centro;madrid-capital;06/01/2021;B;True;False;True;Privado;False;True;False;2
158179355;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/calefaccion-amueblado/158179355/d;fotocasa;0;2;1250;3;70;1;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;False;False;2
158123311;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/158123311/d;fotocasa;0;2;990;1;45;4;centro;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;True;False;1
158122450;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado-parking-television-se-aceptan-mascotas/158122450/d;fotocasa;0;2;1650;2;100;2;centro;madrid-capital;06/01/2021;C;True;False;False;Comunitario;False;True;False;3
158122253;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-ascensor/158122253/d;fotocasa;0;2;1000;2;86;1;centro;madrid-capital;06/01/2021;C;True;False;False;No-detallado;True;True;False;2
158122080;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/calefaccion-ascensor-amueblado-television/158122080/d;fotocasa;0;2;1300;3;55;5;centro;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;False;False;1
158121441;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/ascensor/158121441/d;fotocasa;0;2;690;0;40;0;centro;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;False;False;1
158120504;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/trastero-ascensor/158120504/d;fotocasa;0;2;1000;2;67;2;centro;madrid-capital;06/01/2021;C;True;False;True;No-detallado;False;False;False;2
158119579;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-amueblado/158119579/d;fotocasa;0;2;1000;2;60;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;True;True;False;1
158119564;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-ascensor-se-aceptan-mascotas-no-amueblado/158119564/d;fotocasa;0;2;2500;0;134;3;centro;madrid-capital;06/01/2021;C;True;False;False;Privado;True;True;False;2
158119068;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/calefaccion-ascensor-amueblado-internet/158119068/d;fotocasa;0;2;800;2;53;1;centro;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;False;False;2
158118162;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado/158118162/d;fotocasa;0;2;850;1;75;1;centro;madrid-capital;06/01/2021;C;True;False;False;No-detallado;True;True;False;1
158118149;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/158118149/d;fotocasa;0;2;1400;2;73;3;centro;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;True;False;1
158117916;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-no-amueblado/158117916/d;fotocasa;0;2;850;2;65;5;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
158117253;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/calefaccion-patio/158117253/d;fotocasa;0;2;650;1;65;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;False;False;1
157394766;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-ascensor-amueblado-no-amueblado/157394766/d;fotocasa;0;2;845;1;44;0;centro;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;True;False;1
157285817;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285817/d;fotocasa;0;2;3441;2;70;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;2
158116376;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-amueblado/158116376/d;fotocasa;0;2;700;1;60;1;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157285749;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285749/d;fotocasa;0;2;1004;2;55;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157792083;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-trastero-ascensor/157792083/d;fotocasa;0;2;2350;2;156;4;centro;madrid-capital;06/01/2021;C;True;False;True;No-detallado;False;True;False;2
158114574;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/calefaccion-ascensor-se-aceptan-mascotas-no-amueblado/158114574/d;fotocasa;0;2;1800;0;209;0;centro;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;False;False;2
158113687;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-amueblado-se-aceptan-mascotas/158113687/d;fotocasa;0;2;1275;3;75;2;centro;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;True;False;2
157380354;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/calefaccion-television-internet/157380354/d;fotocasa;0;2;1360;1;30;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;False;False;1
157380598;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-internet/157380598/d;fotocasa;0;2;1700;1;48;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157380955;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/calefaccion-television-internet/157380955/d;fotocasa;0;2;2420;3;114;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;False;False;2
157380825;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-ascensor-television-internet/157380825/d;fotocasa;0;2;2250;2;73;0;centro;madrid-capital;06/01/2021;C;True;False;False;No-detallado;False;True;False;1
157380406;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157380406/d;fotocasa;0;2;1150;2;61;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157285374;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-television-internet/157285374/d;fotocasa;0;2;1200;3;60;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;2
157285356;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/internet/157285356/d;fotocasa;0;2;1000;1;30;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;False;False;1
157285344;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/calefaccion-television-internet/157285344/d;fotocasa;0;2;1000;1;45;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;False;False;1
157285652;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285652/d;fotocasa;0;2;1600;3;70;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;2
157285643;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285643/d;fotocasa;0;2;1396;1;49;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157285575;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285575/d;fotocasa;0;2;1216;1;50;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157285360;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/calefaccion-television-internet/157285360/d;fotocasa;0;2;1100;1;50;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;False;False;1
157285453;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285453/d;fotocasa;0;2;1604;2;60;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157285327;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/television-internet/157285327/d;fotocasa;0;2;700;1;39;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;False;False;1
157285511;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285511/d;fotocasa;0;2;2176;2;65;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;2
157285552;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285552/d;fotocasa;0;2;1551;2;70;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;2
157286052;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/calefaccion-television-internet/157286052/d;fotocasa;0;2;1250;2;50;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;False;False;1
157285591;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285591/d;fotocasa;0;2;1894;1;50;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157285599;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285599/d;fotocasa;0;2;1100;1;40;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157285341;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285341/d;fotocasa;0;2;1100;1;45;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157285593;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285593/d;fotocasa;0;2;1460;2;70;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157285301;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285301/d;fotocasa;0;2;1100;1;47;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157285647;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285647/d;fotocasa;0;2;1447;2;60;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157286047;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157286047/d;fotocasa;0;2;1038;1;25;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157285495;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285495/d;fotocasa;0;2;1216;1;45;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157285501;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285501/d;fotocasa;0;2;1223;1;65;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157285340;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285340/d;fotocasa;0;2;1200;3;60;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;2
157285740;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285740/d;fotocasa;0;2;2022;3;75;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;2
157285611;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285611/d;fotocasa;0;2;1176;1;24;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157285580;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285580/d;fotocasa;0;2;945;1;40;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157285487;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285487/d;fotocasa;0;2;1223;1;40;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157285760;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285760/d;fotocasa;0;2;1460;2;70;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157286057;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157286057/d;fotocasa;0;2;1124;1;65;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157285476;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285476/d;fotocasa;0;2;1153;1;40;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157285559;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285559/d;fotocasa;0;2;1894;1;45;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157285510;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285510/d;fotocasa;0;2;1283;2;75;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157285448;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285448/d;fotocasa;0;2;1644;3;80;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;2
157285652;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285652/d;fotocasa;0;2;1600;3;70;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;2
157285643;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285643/d;fotocasa;0;2;1396;1;49;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157285575;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285575/d;fotocasa;0;2;1216;1;50;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157285360;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/calefaccion-television-internet/157285360/d;fotocasa;0;2;1100;1;50;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;False;False;1
157285453;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285453/d;fotocasa;0;2;1604;2;60;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157285596;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285596/d;fotocasa;0;2;1460;2;60;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157285356;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/internet/157285356/d;fotocasa;0;2;1000;1;30;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;False;False;1
157285344;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/calefaccion-television-internet/157285344/d;fotocasa;0;2;1000;1;45;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;False;False;1
157285327;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/television-internet/157285327/d;fotocasa;0;2;700;1;39;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;False;False;1
157285511;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285511/d;fotocasa;0;2;2176;2;65;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;2
157286033;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-internet/157286033/d;fotocasa;0;2;1538;1;25;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157285612;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-internet/157285612/d;fotocasa;0;2;1332;1;60;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157285657;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285657/d;fotocasa;0;2;1460;2;70;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157285595;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285595/d;fotocasa;0;2;1460;2;70;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;1
157285475;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285475/d;fotocasa;0;2;2613;3;95;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;3
157285478;https://www.fotocasa.es/es/alquiler/vivienda/madrid-capital/aire-acondicionado-calefaccion-television-internet/157285478/d;fotocasa;0;2;3016;2;90;0;centro;madrid-capital;06/01/2021;C;False;False;False;No-detallado;False;True;False;2
