tipoInmueble;tipoOperacion;precio;habitaciones;tamano;planta;distrito;ciudad;eficienciaEnergetica;ascensor;terraza;trastero;garaje;balcon;aireAcondicinado;piscina;banos
0;2;1200;1;80;0;hortaleza;madrid-capital;A;True;True;False;Privado;False;True;True;1
0;2;1300;3;130;0;hortaleza;madrid-capital;C;True;True;False;Comunitario;False;True;False;2
0;2;1650;3;104;7;hortaleza;madrid-capital;C;True;False;False;Comunitario;False;False;True;2
0;2;700;1;46;1;hortaleza;madrid-capital;C;True;True;False;No-detallado;False;False;False;1
0;2;1590;2;127;0;hortaleza;madrid-capital;C;True;True;False;Privado;False;True;True;2
0;2;4500;5;476;0;hortaleza;madrid-capital;C;False;True;True;No-detallado;False;True;False;4
0;2;1250;2;81;2;hortaleza;madrid-capital;C;True;False;True;Comunitario;False;True;True;2
0;2;4500;5;384;0;hortaleza;madrid-capital;C;False;True;True;Privado;False;True;True;6
0;2;1265;1;178;3;hortaleza;madrid-capital;C;True;False;True;No-detallado;False;True;False;2
0;2;650;0;40;1;hortaleza;madrid-capital;C;True;False;True;No-detallado;False;True;False;1
0;2;1000;2;85;0;hortaleza;madrid-capital;C;True;False;True;No-detallado;False;True;False;1
0;2;900;1;56;1;hortaleza;madrid-capital;B;True;False;True;Privado;False;True;True;1
0;2;2300;4;0;6;hortaleza;madrid-capital;C;True;False;True;Comunitario;False;True;True;3
0;2;4500;6;650;0;hortaleza;madrid-capital;C;False;True;True;Privado;False;True;True;6
0;2;4500;5;700;0;hortaleza;madrid-capital;C;False;True;True;Privado;False;True;True;6
0;2;2400;4;160;0;hortaleza;madrid-capital;C;True;True;False;Comunitario;False;True;True;2
0;2;2800;5;250;0;hortaleza;madrid-capital;C;False;True;True;Privado;False;False;False;3
0;2;760;2;62;4;hortaleza;madrid-capital;C;False;True;False;No-detallado;True;False;False;1
0;2;1000;2;80;3;hortaleza;madrid-capital;C;True;False;True;Comunitario;False;False;True;2
0;2;1200;3;123;2;hortaleza;madrid-capital;C;True;False;False;Privado;False;True;True;2
0;2;1300;3;120;0;hortaleza;madrid-capital;A;True;False;True;Comunitario;False;True;True;2
0;2;1000;3;96;7;hortaleza;madrid-capital;C;True;False;False;No-detallado;False;False;False;2
0;2;2350;4;145;4;hortaleza;madrid-capital;C;True;True;False;Comunitario;False;True;True;2
0;2;3500;4;412;0;hortaleza;madrid-capital;C;False;True;False;Privado;True;True;True;4
0;2;780;1;55;1;hortaleza;madrid-capital;C;True;False;True;No-detallado;False;True;False;1
0;2;3500;5;390;0;hortaleza;madrid-capital;C;False;False;True;Privado;True;True;True;6
0;2;1950;3;160;1;hortaleza;madrid-capital;C;True;False;False;Comunitario;False;True;False;3
0;2;850;1;58;1;hortaleza;madrid-capital;C;True;False;False;Privado;False;False;True;1
0;2;950;3;115;7;hortaleza;madrid-capital;C;True;True;True;No-detallado;False;False;False;2
0;2;5900;6;400;0;hortaleza;madrid-capital;C;False;True;True;Privado;True;True;True;4
0;2;4200;5;476;0;hortaleza;madrid-capital;B;False;True;True;Privado;False;True;True;5
0;2;1400;2;114;1;hortaleza;madrid-capital;C;True;False;True;Privado;False;True;True;2
0;2;2300;4;150;0;hortaleza;madrid-capital;C;True;False;True;Privado;False;True;True;2
0;2;600;1;32;0;hortaleza;madrid-capital;C;True;True;False;No-detallado;False;False;False;1
0;2;950;2;87;0;hortaleza;madrid-capital;C;True;True;False;Comunitario;False;False;True;1
0;2;1100;3;90;0;hortaleza;madrid-capital;A;True;False;False;Comunitario;False;True;False;2
0;2;600;1;40;0;hortaleza;madrid-capital;B;True;False;False;No-detallado;False;False;False;1
0;2;1175;2;112;0;hortaleza;madrid-capital;C;True;False;True;Privado;False;True;True;2
0;2;1249;2;75;0;hortaleza;madrid-capital;C;True;True;True;Privado;True;False;True;1
0;2;1200;2;100;11;hortaleza;madrid-capital;C;True;False;True;Comunitario;False;True;True;2
0;2;725;1;55;3;hortaleza;madrid-capital;C;True;False;False;No-detallado;False;True;True;1
0;2;990;1;85;0;hortaleza;madrid-capital;C;True;False;False;Comunitario;False;True;True;1
0;2;1450;3;90;0;hortaleza;madrid-capital;A;True;False;False;No-detallado;False;True;False;2
0;2;2150;4;250;0;hortaleza;madrid-capital;C;False;True;True;Privado;False;True;False;3
0;2;700;1;46;6;hortaleza;madrid-capital;C;True;False;False;No-detallado;False;True;True;1
0;2;850;1;34;0;hortaleza;madrid-capital;C;False;True;False;Privado;False;True;True;1
0;2;4900;7;450;0;hortaleza;madrid-capital;C;False;True;True;Privado;True;True;True;7
0;2;1650;3;121;0;hortaleza;madrid-capital;A;True;False;True;Comunitario;False;True;True;2
0;2;1950;4;172;2;hortaleza;madrid-capital;C;True;True;True;Privado;False;True;True;3
0;2;6500;3;302;0;hortaleza;madrid-capital;B;False;True;True;Privado;False;True;False;4
0;2;1400;2;106;0;hortaleza;madrid-capital;A;True;False;True;Comunitario;False;True;True;2
0;2;875;1;45;1;hortaleza;madrid-capital;C;True;False;False;Privado;False;True;True;1
0;2;700;1;40;0;hortaleza;madrid-capital;A;True;False;False;No-detallado;False;False;False;1
0;2;1300;3;120;0;hortaleza;madrid-capital;C;True;True;True;Privado;False;True;True;2
0;2;870;1;52;0;hortaleza;madrid-capital;C;True;False;False;Comunitario;False;False;False;1
0;2;1650;3;104;7;hortaleza;madrid-capital;C;True;False;False;Privado;False;True;True;2
0;2;1475;2;100;1;hortaleza;madrid-capital;C;False;False;True;Comunitario;False;False;True;2
0;2;5900;6;368;0;hortaleza;madrid-capital;C;False;True;True;Privado;True;True;True;4
0;2;3000;2;80;0;hortaleza;madrid-capital;C;False;False;False;No-detallado;False;True;True;2
0;2;2000;3;152;0;hortaleza;madrid-capital;C;False;False;False;Privado;False;False;True;2
0;2;1200;3;102;0;hortaleza;madrid-capital;C;True;False;False;Privado;False;True;True;2
0;2;1100;3;106;2;hortaleza;madrid-capital;C;True;True;False;No-detallado;False;True;False;2
0;2;2050;4;160;3;hortaleza;madrid-capital;C;True;True;True;Privado;True;True;True;3
0;2;800;1;57;0;hortaleza;madrid-capital;C;True;False;True;Comunitario;False;False;True;1
0;2;1000;1;70;4;hortaleza;madrid-capital;C;True;False;True;Privado;True;True;True;1
0;2;1600;4;212;5;hortaleza;madrid-capital;C;True;False;True;Privado;False;True;True;2
0;2;3800;6;561;0;hortaleza;madrid-capital;C;False;True;True;Privado;False;True;True;4
0;2;5500;5;380;0;hortaleza;madrid-capital;C;False;True;True;Privado;False;True;True;6
0;2;1025;1;75;0;hortaleza;madrid-capital;C;True;False;True;Privado;False;True;True;1
0;2;2000;4;146;8;hortaleza;madrid-capital;C;True;True;False;Privado;False;True;True;2
0;2;900;1;111;5;hortaleza;madrid-capital;C;True;True;True;Privado;False;True;True;1
0;2;2100;4;170;0;hortaleza;madrid-capital;A;True;False;True;Privado;False;True;True;3
0;2;450;2;80;0;hortaleza;madrid-capital;A;True;False;True;No-detallado;False;True;False;1
0;2;1100;3;115;3;hortaleza;madrid-capital;C;True;False;False;Privado;False;False;False;2
0;2;1400;2;115;0;hortaleza;madrid-capital;C;True;False;True;No-detallado;False;True;True;2
0;2;2500;3;200;0;hortaleza;madrid-capital;C;False;True;False;Privado;False;True;False;3
0;2;1050;1;65;2;hortaleza;madrid-capital;C;True;True;True;Comunitario;False;True;True;1
0;2;1950;3;160;3;hortaleza;madrid-capital;C;True;False;True;Privado;False;True;True;3
0;2;1650;3;104;7;hortaleza;madrid-capital;C;True;True;False;Comunitario;True;False;True;2
0;2;4700;4;301;3;hortaleza;madrid-capital;C;True;True;True;Comunitario;False;True;True;5
0;2;1475;2;100;1;hortaleza;madrid-capital;C;True;False;True;Comunitario;False;True;True;2
0;2;1950;3;130;2;hortaleza;madrid-capital;C;True;False;True;Comunitario;False;True;False;2
0;2;2580;3;123;4;hortaleza;madrid-capital;C;True;True;True;Privado;False;True;True;2
0;2;1409;3;142;5;hortaleza;madrid-capital;C;True;False;True;Privado;True;True;True;2
0;2;1300;2;80;2;hortaleza;madrid-capital;C;True;False;True;Privado;False;True;True;2
0;2;1350;3;120;1;hortaleza;madrid-capital;C;True;True;True;No-detallado;False;True;True;2
0;2;4200;5;542;0;hortaleza;madrid-capital;C;False;True;False;Privado;True;True;True;6
0;2;3950;6;412;0;hortaleza;madrid-capital;C;False;True;False;Privado;False;True;False;5
0;2;4400;5;380;0;hortaleza;madrid-capital;C;True;True;True;Privado;False;True;True;5
0;2;550;1;42;3;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;650;2;69;0;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;550;1;40;2;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;890;3;80;6;latina;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;900;3;100;6;latina;madrid-capital;C;True;True;False;No-detallado;False;False;True;2
0;2;1300;4;110;0;latina;madrid-capital;C;False;False;True;No-detallado;False;False;False;2
0;2;1200;4;110;0;latina;madrid-capital;C;False;False;False;Privado;False;False;False;2
0;2;850;3;70;2;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;450;1;28;4;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;675;1;55;0;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;800;2;66;2;latina;madrid-capital;C;True;False;False;No-detallado;True;True;False;1
0;2;770;3;80;0;latina;madrid-capital;C;False;False;True;No-detallado;False;True;False;2
0;2;650;2;51;0;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;810;2;50;0;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;650;1;40;0;latina;madrid-capital;C;True;False;False;Comunitario;False;False;False;1
0;2;1200;4;144;12;latina;madrid-capital;C;True;False;False;Privado;False;True;False;2
0;2;650;3;72;4;latina;madrid-capital;C;True;True;False;No-detallado;False;False;False;2
0;2;1088;1;25;0;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;670;2;56;0;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;990;3;90;2;latina;madrid-capital;C;True;True;True;No-detallado;False;False;False;2
0;2;975;2;90;0;latina;madrid-capital;A;True;False;False;Comunitario;False;True;False;2
0;2;650;2;69;0;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;750;3;80;3;latina;madrid-capital;C;True;True;False;Comunitario;False;False;False;1
0;2;630;1;45;5;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;740;2;80;3;latina;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;595;2;65;0;latina;madrid-capital;C;True;True;True;No-detallado;False;True;False;1
0;2;1200;4;110;5;latina;madrid-capital;C;True;True;False;No-detallado;False;False;False;2
0;2;810;3;75;4;latina;madrid-capital;C;False;True;False;No-detallado;False;True;False;1
0;2;850;2;77;2;latina;madrid-capital;C;True;False;False;Comunitario;False;True;False;1
0;2;590;1;53;4;latina;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;740;2;51;3;latina;madrid-capital;C;True;False;True;No-detallado;False;False;False;1
0;2;800;2;60;0;latina;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;1200;2;105;0;latina;madrid-capital;B;True;True;False;Privado;False;True;True;2
0;2;595;2;65;0;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;850;3;90;0;latina;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;800;3;80;0;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;700;1;40;0;latina;madrid-capital;B;False;False;True;No-detallado;False;True;False;1
0;2;650;2;55;3;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;890;3;0;0;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;650;1;46;0;latina;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;650;1;40;0;latina;madrid-capital;C;True;False;False;Comunitario;False;False;False;1
0;2;890;3;104;3;latina;madrid-capital;C;True;True;False;No-detallado;False;False;False;2
0;2;595;1;52;1;latina;madrid-capital;C;True;False;True;No-detallado;False;False;False;1
0;2;850;1;65;4;latina;madrid-capital;C;True;False;True;Privado;False;True;True;1
0;2;730;2;65;0;latina;madrid-capital;C;True;False;True;No-detallado;False;False;False;1
0;2;1199;1;35;0;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;750;1;50;0;latina;madrid-capital;A;True;False;False;Privado;False;True;True;1
0;2;750;3;65;1;latina;madrid-capital;C;True;True;False;No-detallado;False;False;False;1
0;2;650;3;0;0;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;700;2;70;5;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;890;2;79;1;latina;madrid-capital;C;True;False;False;Privado;False;False;False;1
0;2;900;3;100;6;latina;madrid-capital;C;True;True;False;No-detallado;False;False;True;2
0;2;675;2;58;2;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;1290;3;82;3;latina;madrid-capital;C;False;False;False;No-detallado;True;True;False;1
0;2;625;3;71;0;latina;madrid-capital;C;False;True;False;No-detallado;False;False;False;1
0;2;790;2;85;2;latina;madrid-capital;C;True;False;False;Privado;False;True;True;2
0;2;700;1;58;0;latina;madrid-capital;C;True;False;True;No-detallado;False;True;False;1
0;2;900;1;86;0;latina;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;980;3;89;2;latina;madrid-capital;C;True;True;False;No-detallado;False;False;False;2
0;2;970;3;80;2;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;550;1;42;3;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;850;3;90;3;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;865;3;78;1;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;775;2;60;1;latina;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;650;2;47;0;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;795;0;35;3;latina;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;725;2;60;0;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;700;3;60;0;latina;madrid-capital;B;False;False;False;No-detallado;False;False;False;1
0;2;952;1;14;0;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;580;2;50;2;latina;madrid-capital;C;False;True;False;No-detallado;False;False;False;1
0;2;650;1;35;0;latina;madrid-capital;C;True;False;False;No-detallado;True;True;False;1
0;2;650;2;55;2;latina;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;800;2;72;0;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1200;3;115;3;latina;madrid-capital;C;True;True;False;No-detallado;False;False;False;2
0;2;680;2;52;4;latina;madrid-capital;C;False;True;False;No-detallado;False;False;False;1
0;2;620;3;70;3;latina;madrid-capital;C;False;True;False;No-detallado;False;True;False;1
0;2;850;1;37;3;latina;madrid-capital;C;True;True;False;No-detallado;False;False;False;1
0;2;850;3;68;4;latina;madrid-capital;C;True;True;False;No-detallado;False;False;False;1
0;2;500;0;30;0;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;800;3;78;3;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;1000;2;88;0;latina;madrid-capital;C;True;False;True;No-detallado;False;True;False;1
0;2;750;2;56;0;latina;madrid-capital;C;True;False;False;Privado;False;False;False;1
0;2;790;2;60;0;latina;madrid-capital;C;False;False;False;No-detallado;True;True;False;1
0;2;650;3;70;0;latina;madrid-capital;C;False;True;False;No-detallado;False;False;False;2
0;2;750;3;74;5;latina;madrid-capital;C;False;True;False;No-detallado;False;True;False;1
0;2;850;3;79;4;latina;madrid-capital;C;True;True;False;No-detallado;False;False;False;1
0;2;725;3;64;1;latina;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;700;3;80;5;latina;madrid-capital;C;False;True;False;No-detallado;False;True;False;1
0;2;700;2;68;1;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;750;2;70;4;latina;madrid-capital;C;True;True;False;No-detallado;False;False;False;1
0;2;1000;3;87;12;latina;madrid-capital;C;True;True;False;No-detallado;False;False;False;2
0;2;750;3;50;0;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;690;1;51;5;latina;madrid-capital;C;True;False;True;No-detallado;False;True;True;1
0;2;750;3;63;5;latina;madrid-capital;C;False;True;False;No-detallado;False;False;False;1
0;2;720;3;48;5;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;700;2;36;0;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;750;1;58;0;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;850;2;90;1;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;950;2;80;0;latina;madrid-capital;C;True;False;False;Privado;False;True;False;2
0;2;620;1;35;2;latina;madrid-capital;C;False;False;False;No-detallado;True;False;False;1
0;2;750;2;80;0;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;2
0;2;1250;2;70;0;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1020;1;32;0;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;700;2;35;0;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;950;2;95;2;latina;madrid-capital;C;True;True;False;No-detallado;False;True;False;1
0;2;850;3;80;4;latina;madrid-capital;C;False;True;False;No-detallado;False;True;False;1
0;2;700;1;45;0;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;740;2;50;0;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;750;1;45;0;latina;madrid-capital;C;False;False;False;No-detallado;True;False;False;1
0;2;600;1;38;0;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;950;2;70;1;latina;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;700;3;65;3;latina;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;450;1;28;4;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;800;3;80;1;latina;madrid-capital;C;False;True;False;Comunitario;False;False;False;1
0;2;890;3;80;4;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;800;1;40;0;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;750;3;59;0;latina;madrid-capital;C;False;True;False;No-detallado;False;True;False;1
0;2;750;2;71;3;latina;madrid-capital;C;True;True;False;No-detallado;False;False;False;1
0;2;750;2;65;0;latina;madrid-capital;C;False;True;False;No-detallado;False;False;False;1
0;2;950;2;63;0;latina;madrid-capital;C;True;True;True;Comunitario;False;True;False;1
0;2;950;0;88;5;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;0
0;2;1050;2;87;0;latina;madrid-capital;C;True;True;True;Comunitario;False;False;True;2
0;2;1500;3;130;2;latina;madrid-capital;C;True;True;False;No-detallado;True;True;False;2
0;2;795;0;37;1;latina;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;850;3;72;4;latina;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;800;1;47;0;latina;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;900;3;102;1;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;2
0;2;690;0;62;3;latina;madrid-capital;C;True;True;False;Privado;False;True;False;1
0;2;850;3;78;2;latina;madrid-capital;C;True;True;False;No-detallado;False;False;False;1
0;2;850;2;69;0;latina;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;780;2;47;3;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;300;3;12;0;latina;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;900;3;90;5;latina;madrid-capital;C;True;True;False;No-detallado;True;False;False;1
0;2;700;2;55;1;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;600;2;56;1;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;875;2;71;0;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;650;2;55;0;latina;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;1250;1;60;0;latina;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;900;3;83;7;latina;madrid-capital;C;True;False;False;No-detallado;False;True;False;2
0;2;700;2;67;5;latina;madrid-capital;C;True;True;False;No-detallado;False;False;False;1
0;2;875;2;65;0;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;845;3;67;0;latina;madrid-capital;C;True;True;False;No-detallado;False;False;False;1
0;2;1100;3;110;7;latina;madrid-capital;B;False;False;False;No-detallado;False;True;True;2
0;2;700;2;52;0;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;635;2;50;1;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;750;2;51;0;latina;madrid-capital;C;False;False;True;No-detallado;False;False;False;1
0;2;850;2;76;4;latina;madrid-capital;C;True;True;False;No-detallado;False;True;False;1
0;2;675;3;80;0;latina;madrid-capital;C;True;True;False;No-detallado;False;False;False;1
0;2;1100;2;84;0;latina;madrid-capital;C;True;True;True;Privado;False;True;True;2
0;2;600;2;45;0;latina;madrid-capital;C;False;True;False;No-detallado;False;True;False;1
0;2;450;0;40;0;latina;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;900;2;71;2;latina;madrid-capital;C;False;True;False;No-detallado;True;True;False;1
0;2;700;2;47;0;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;1300;2;79;0;latina;madrid-capital;C;True;False;False;No-detallado;False;True;False;2
0;2;1050;3;99;1;latina;madrid-capital;C;True;False;False;Privado;False;True;False;2
0;2;700;1;45;0;latina;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;695;1;65;0;latina;madrid-capital;C;True;False;True;No-detallado;False;True;True;1
0;2;770;1;63;0;latina;madrid-capital;C;True;True;True;No-detallado;False;True;False;1
0;2;575;1;50;0;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;750;2;65;4;latina;madrid-capital;C;False;True;False;No-detallado;False;False;False;1
0;2;790;1;70;2;latina;madrid-capital;C;True;False;True;Privado;False;False;False;1
0;2;600;1;42;0;latina;madrid-capital;A;False;False;False;No-detallado;False;False;False;1
0;2;1200;3;90;0;latina;madrid-capital;A;True;False;False;No-detallado;False;True;False;2
0;2;599;1;32;0;latina;madrid-capital;B;False;False;False;No-detallado;False;True;False;1
0;2;1400;4;125;11;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;2
0;2;650;1;40;1;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;850;2;95;0;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;1639;1;45;0;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;930;4;108;0;latina;madrid-capital;C;False;True;False;No-detallado;False;True;False;2
0;2;1100;3;110;0;latina;madrid-capital;C;True;False;False;Privado;True;False;True;2
0;2;700;2;70;4;latina;madrid-capital;C;True;True;False;No-detallado;False;True;False;1
0;2;800;2;75;1;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;690;0;62;3;latina;madrid-capital;C;True;True;False;Privado;False;True;False;1
0;2;850;3;82;1;latina;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;790;2;82;0;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;800;3;82;1;latina;madrid-capital;C;True;True;False;No-detallado;False;False;False;1
0;2;850;3;76;0;latina;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;825;2;55;0;latina;madrid-capital;C;False;False;True;No-detallado;False;True;False;1
0;2;1050;4;126;1;latina;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;890;3;80;6;latina;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;550;1;40;2;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1000;2;69;0;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;1000;2;90;0;latina;madrid-capital;C;True;True;False;No-detallado;True;True;False;2
0;2;1400;2;53;4;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1861;2;50;0;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1381;2;65;0;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;1445;3;60;0;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;2
0;2;1502;1;32;0;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1815;2;41;0;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1000;2;60;0;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1362;1;35;0;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;993;1;35;0;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1100;1;45;0;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;850;3;75;2;latina;madrid-capital;C;True;False;False;No-detallado;False;False;False;2
0;2;790;2;70;0;latina;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;900;3;75;4;latina;madrid-capital;A;False;False;False;No-detallado;False;False;False;1
0;2;800;2;71;1;latina;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;700;1;53;0;latina;madrid-capital;C;True;False;True;Privado;False;True;False;1
0;2;1100;3;110;0;latina;madrid-capital;C;True;False;False;Comunitario;True;False;True;2
0;2;890;2;69;0;latina;madrid-capital;C;True;False;True;Comunitario;False;True;False;1
0;2;550;0;30;0;latina;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;850;2;101;2;latina;madrid-capital;C;True;False;True;Comunitario;False;True;False;1
0;2;650;2;50;0;latina;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;2;1300;1;64;6;latina;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;2;900;4;94;0;latina;madrid-capital;C;True;False;True;Comunitario;False;False;True;2
0;2;820;3;77;0;latina;madrid-capital;C;True;True;False;No-detallado;False;False;False;1
0;2;800;1;50;0;latina;madrid-capital;A;True;False;False;No-detallado;False;True;False;1
0;2;890;3;100;0;latina;madrid-capital;C;True;False;False;No-detallado;False;True;False;2
0;2;675;2;55;3;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;1199;1;35;0;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;1684;1;38;0;latina;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;2;893;1;30;0;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;700;2;62;3;latina;madrid-capital;C;False;True;False;No-detallado;False;False;False;1
0;2;725;2;55;0;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;730;2;65;0;latina;madrid-capital;C;False;False;False;Comunitario;False;False;False;1
0;2;1190;4;104;0;latina;madrid-capital;C;True;True;False;Privado;True;True;False;2
0;2;795;1;35;1;latina;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;2;870;3;80;4;latina;madrid-capital;A;False;True;False;No-detallado;False;False;False;1
0;2;700;1;50;1;latina;madrid-capital;C;True;True;False;No-detallado;False;False;False;1
0;2;806;1;35;1;latina;madrid-capital;C;False;True;False;No-detallado;False;True;False;1
0;2;700;2;53;0;latina;madrid-capital;C;False;True;False;No-detallado;False;True;False;1
